"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 9.11 13.692348602647 22.3792204301075 1.34499657907952 2.92408602150538 2.03698443402512
2 5.91 8.37324187439844 24.0005262497719 1.69978643730678 3.74465140941434 1.79115480008587
3 10.1175 12.2170097373734 27.0300556173526 1.72860708596681 5.91191879866518 1.94556901407515
4 24.4625 25.9755475498173 28.3393390804598 1.82126676936757 8.39573275862069 1.81246563346781
5 41.7575 35.828429390138 28.5491935483871 2.14620723022406 9.99677419354838 1.84957969889604
6 63.34 42.771017025971 26.1352155172414 1.74440847572148 10.9382040229885 1.5913560296452
7 65.305 35.8663398374204 24.8338399503722 1.59233830416429 10.5875620347395 1.53938539108566
8 53.2025 36.0424143838254 24.9477090800478 1.76488099705144 10.486678614098 1.59645132858498
9 67.055 47.4170636277377 24.0619226750261 1.49231604906663 10.6104440961338 1.24502120036574
10 33.155 35.0696884970775 23.5984677419355 1.73853863995909 8.36653225806452 1.42673277707973
11 8.76 11.3943035700368 23.1111551724138 1.60289188346552 5.30347701149425 1.90634113979013
12 4.615 6.08531439467603 22.4626344086022 1.27981691285664 3.60541666666667 1.96881674649413
