"anio" "ppAcc" "mTmax" "mTmin"
1970 -3.21942380193089 -5.50807279017811 11.4129499746163
1971 5.76851067715365 -10.6133793263074 10.6879677302256
1972 -16.4112220015732 -9.37010855990648 17.5505387293824
1973 -9.39599145158347 -3.5093549898028 25.7197628271061
1974 -10.7383795530665 -5.02738938995011 24.2300732838376
1975 -26.9841766162005 10.1521796671791 8.45393361632951
1976 5.93729817910829 5.0047178271069 7.74255765680709
1977 -9.36961840440306 10.8445448557648 9.0749649969866
1978 15.9643307171011 3.69852472923526 14.1697032349647
1979 9.61897556549386 8.23407005192523 6.27633490836632
1980 1.29827918007375 6.50571303725033 6.82255440756471
1981 33.2386766202712 13.1496160395929 2.81477040193786
1982 -9.70983071303038 17.9890130662022 -0.490961701920738
1983 6.45157259912633 9.40717608354541 2.95271628353436
1984 -7.96129768496904 2.30545008625965 2.74782749350458
1985 -4.30599334576388 -5.43689989235317 -14.1046042962703
1986 -8.0483287406644 -12.8118005111631 -12.1183515719124
1987 -6.82198204677522 -10.6582002891855 -8.28903193315827
1988 -1.23353334924584 -6.72975185454935 -6.79381040603013
1989 -4.95477030640203 -5.65990833973234 -7.35994224673792
1990 3.2076877959356 -9.81161027452249 -8.55501418441431
1991 4.45249562285107 -7.94345058077936 -7.01964082848563
1992 6.79969682190777 -10.8014662843626 -12.1446337557513
1993 4.07272374345313 -6.83459175264493 -13.5104842824762
1994 -8.02195569348398 -11.2405668614585 -15.8743554736732
1995 -0.85639877456594 -9.89202774478304 -6.84683684146646
1996 8.04977925825932 -11.2158230244552 -6.45753130749235
1997 -1.4418804219711 -14.2761545315895 -8.61468452667519
1998 7.63044780809076 13.3671790382434 -1.81963119611661
1999 0.0561086578763258 16.0395134345911 -7.132857233774
2000 -8.11426135861543 18.0081696138677 1.77326119776638
2001 2.1712270417454 10.9175391749245 0.504284491382157
2002 -2.00890093634996 17.6231190027969 4.5860338399377
2003 2.94659462884953 12.0310118400692 2.86792523336813
2004 -4.03171365508759 0.907541606273605 -3.69381802222863
2005 4.14920558027633 -5.43281028595984 -3.59015480513454
2006 3.10747021665004 -3.96587878251193 -1.06485516086057
2007 9.80622420047478 -3.17407599840903 -6.10993708072966
2008 13.8808599898485 -2.99870574380126 -3.58487260298961
2009 -4.9785060488644 -3.273051346422 -5.21215084931993
