"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 7.655 10.8711084991366 27.5991935483871 2.2368096606051 6.85672311827957 1.55983210587409
2 6.3525 11.3844470491713 29.396538610655 2.37531998389551 7.82344189016603 1.27112275758427
3 7.0175 10.1822844522566 32.2602419354839 1.86100860226112 10.1132258064516 1.59151036867772
4 19.9075 23.8367028728 33.4414527458493 2.00964812367875 12.7911350574713 1.19063318353019
5 37.84 33.5330055548032 33.8225 2.04897355698168 15.0989516129032 0.966140220539999
6 62.6325 43.6274342499163 31.538408045977 1.93528580962624 16.1249137931034 0.897452793226066
7 61.8 37.2839177972995 29.9435070306038 1.72973607672309 15.7722911497105 0.73078380794689
8 60.865 36.8332524653945 30.3472043010753 1.79073884682994 15.825061827957 0.823976020997414
9 102.4775 68.990027103514 29.1703509852217 1.78584831643814 15.6555808702792 0.991094439214443
10 47.0538461538462 43.793365552293 28.4169561621175 2.1442113011874 13.2389578163772 1.65885911486289
11 11.965 14.4379228209814 28.0879712643678 2.37139386881713 9.87406609195402 1.83082107349393
12 4.62307692307692 7.00884634768848 27.5064883742303 2.05536399979798 7.72683576877125 1.49120839173377
