"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 12.005 18.4585043981192 18.2411290322581 2.31502063767107 3.70596774193548 2.44165094882663
2 9.5125 14.2660110231564 19.6229839445357 2.2571367881116 4.62727091315453 2.51643984529875
3 13.2975 17.7862448653519 22.235564516129 2.73778866957883 6.82752688172043 2.38571236839611
4 24.8025 24.0794783091542 23.8411178160919 2.79455645318151 9.08516091954023 2.21696528398128
5 54.27 43.7610129728535 24.2556451612903 2.49383976481904 10.3709677419355 1.9345048530278
6 103.1475 67.069562004205 22.507183908046 2.13817614480256 10.6800287356322 1.90850545544614
7 109.995 66.2477980282344 21.2571468298109 1.96065476060645 10.5876974416018 1.93129973900522
8 91.9925 49.4720246640359 21.3606451612903 2.08446936021481 10.5048387096774 2.09169136428254
9 97.8846153846154 56.005716524305 20.4405187150015 2.24925047534766 10.3658679634542 2.02990786651
10 48.295 40.1265431047637 19.8493548387097 2.48257549493988 8.21241935483871 2.41880374754658
11 12.5825 13.276601501736 18.9426982758621 2.50126113662434 5.9169367816092 2.65713171267775
12 6.275 11.4963483611548 18.2363709677419 2.16647970108315 4.7466935483871 2.4330519343739
