"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 34.3125 20.9534672181369 17.1522580645161 2.36421569141535 2.92177419354839 2.32697506688949
2 28.465 18.7803982645299 18.6072783251231 2.81708883908109 3.81201354679803 2.23075463270242
3 29.525 22.9887458530785 21.5537903225806 2.12656452561599 6.04677419354839 1.89459074881598
4 41.8925 30.2756768541078 23.2568333333333 2.36276697492109 7.90375 2.27897765196955
5 61.8575 49.3299403935457 23.8125 2.41563090158358 9.30524193548388 2.2981651032635
6 173 110.233751637146 21.8236752136752 2.29018561964738 9.84230769230769 2.69816335126053
7 163.9525 86.6981057004782 20.5016666666667 2.2757912113083 9.27333333333334 2.85620957492433
8 195.4725 102.703261844937 20.5945967741935 1.99203426986036 9.29120967741935 2.76997428463774
9 301.0825 191.615365113124 19.8929166666667 2.16254995989914 9.17958333333334 2.8740673886847
10 178.358974358974 108.554530846674 19.0248138957816 2.58368063771113 7.41149710504549 2.77349231028281
11 75.525641025641 48.0539483998465 18.174358974359 2.27410353185475 5.16709401709402 2.73309660715233
12 30.465 20.8703267454426 17.7216935483871 2.68388389037219 3.78733870967742 2.46383943389108
