"anio" "ppAcc" "mTmax" "mTmin"
1970 285.5 27.0493150684932 8.51561643835617
1971 446.9 23.6397260273973 9.27534246575343
1972 181.9 24.9344262295082 9.89754098360656
1973 532.8 26.4219178082192 9.96246575342466
1974 401 26.2520547945205 9.26958904109589
1975 385.8 26.217032967033 9.18708791208791
1976 534.4 25.1286885245902 9.11338797814208
1977 245.1 26.4616438356164 8.85123287671233
1978 404.8 25.6054945054945 9.40137362637363
1979 351.7 25.3221917808219 9.03835616438356
1980 357.7 25.9330601092896 9.22131147540984
1981 568.7 24.5014285714286 8.74142857142857
1982 203.6 25.8547945205479 7.87808219178082
1983 206 25.2506849315069 9.32191780821918
1984 460.8 25.0054644808743 10.0765027322404
1985 388.4 25.6328767123288 8.49315068493151
1986 197.3 25.6342465753425 8.96849315068493
1987 310.9 25.5013698630137 8.33698630136986
1988 354.7 25.7295081967213 8.37704918032787
1989 308.9 25.6904109589041 9.07808219178082
1990 368.6 25.1442307692308 10.9038461538462
1991 222 26.0958904109589 10.0293150684932
1992 413.4 24.3620218579235 9.51366120218579
1993 270 24.8465753424658 10.0191780821918
1994 358.1 25.3534246575342 10.1931506849315
1995 278.2 25.6657534246575 10.6602739726027
1996 400.6 24.8401639344262 9.86885245901639
1997 396.8 25.0356164383562 9.51287671232877
1998 371.2 26.2054794520548 10.141095890411
1999 334.4 25.3890410958904 8.72602739726027
2000 204.2 26.5901639344262 9.34699453551913
2001 384.6 26.4356164383562 9.65205479452055
2002 461.4 26.7753424657534 10
2003 343.5 27.2128767123288 10.2260273972603
2004 409.9 26.7783933518006 9.94598337950139
2005 207.8 27.6622222222222 9.9
2006 463.4 26.7945205479452 9.74246575342466
2007 442.4 28.7835616438356 9.2013698630137
2008 389.1 29.0901639344262 8.0327868852459
2009 362 29.041095890411 8.48767123287671
