"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 8.1275 12.2675094644976 21.5152150537634 1.3363406179017 4.04198924731183 1.31148008580967
2 10.2075 17.4098025364728 22.829293012224 1.51772767002715 4.59586583196497 1.1749838161269
3 16.355 18.10730055346 25.5377715053763 1.6577091336845 6.50072580645161 1.4019035057088
4 34.685 27.5382396137742 26.525 2.06133361276079 8.31806896551724 1.17808735552037
5 53.175 35.6025982197929 26.2459677419355 2.06624317108891 9.58435483870967 1.18466876655393
6 80.3325 45.8807729547256 23.8976120689655 1.68058698938782 10.189066091954 1.1007004903623
7 81.185 34.4817123585748 22.4443548387097 1.0941616697722 9.65161290322581 0.892840268486223
8 77.02 45.6487043094128 22.3383064516129 1.37686169201797 9.54314516129033 1.02863551901408
9 103.6 58.258174291638 21.4275 1.62115664015843 9.99541666666667 1.02471050297732
10 67.94 65.1655477640188 21.0637903225806 1.36201171158893 8.14008064516129 1.26112327518203
11 14.1075 13.1157057446211 21.241908045977 1.55437145449492 5.8588275862069 1.68503725300678
12 6.3775 10.4432406675814 21.2810752688172 1.33413118155135 4.69733870967742 1.46470010604595
