"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 10.3333333333333 14.4830087985767 23.9873311276537 1.51173116397342 3.40800937413841 1.3532975509407
2 6.36153846153846 7.72591726404381 25.5044682329165 1.67465135230843 4.50135783756473 1.33301918877983
3 11.4 11.3567276606378 27.6785573714384 1.42922133572813 6.59694817603605 1.11037675151785
4 29.3512820512821 20.5624065737103 28.60288829944 1.74390555212322 8.9493457117595 0.992074287612755
5 48.495 23.6848101273629 28.4618305318667 1.75122041984859 10.3429669797718 0.855717800897086
6 107.915 42.4578436473108 26.1291666666667 1.90677211919251 11.3770833333333 0.837984349886836
7 123.0075 39.8028435235989 24.7820967741935 1.46101028581513 10.8189516129032 0.782132983101438
8 112.3925 42.8289824438952 24.7931451612903 1.31366849164746 10.7070161290323 0.745812464557999
9 89.2975 41.2339633940213 24.385 1.31653845529612 10.63725 1.0051312475425
10 44.755 29.4150314792128 24.9024193548387 1.30498263153746 8.46774193548387 1.3148313393534
11 11.7775 14.0338690591451 24.7933620689655 1.59091345435355 5.58432471264368 1.57621552660185
12 5.31 9.78121695537959 24.0077195340502 1.42244760917053 3.9755376344086 1.42359508052616
