"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 13.3125 22.3247728044258 25.3746249304783 1.67895475457341 6.69332672877271 1.21759906532913
2 6.735 9.33393450444845 27.5964368728334 1.32433792353324 7.78743785349389 1.14685335275804
3 5.5225 12.2966847210216 30.3617338709677 1.46259966707592 10.064314516129 1.2256753716544
4 8.8325 11.7777797633445 32.4354915845649 1.64872146594646 12.3396137110016 1.09497320575171
5 28.2175 22.0730011145999 33.3136767704857 1.59217287372227 14.4954032258065 1.13291154777569
6 115.15 76.6845018273759 30.9630351213282 1.83095270259295 15.5553949553001 1.00667128493485
7 164.17 95.005020650058 28.6263172043011 1.34501735557994 14.7967069892473 0.952722434359443
8 149.6475 72.9534589521081 28.4340293778802 1.05170391408577 14.5388248847926 0.838829055769629
9 117.45 64.6599785069004 28.1605 1.01265906210746 14.0833333333333 0.940577806290691
10 48.535 45.0526219391252 28.2334811827957 1.21095661915624 11.6846908602151 1.25206249728222
11 10.975 13.9852990580677 27.3502097701149 1.12889550613146 8.76669540229885 1.27570896869125
12 6.6225 8.52364697135608 25.7338718284867 1.26542905345066 7.21650862068966 1.32497903335854
