"anio" "ppAcc" "mTmax" "mTmin"
1970 -3.45376813356304 9.80789323497659 11.5857100917478
1971 18.1478049512982 4.27210229784299 14.2351423850105
1972 -3.25940256719089 8.17971942993747 18.8170532872022
1973 16.8682316393482 5.37926048527067 11.6269143264797
1974 -7.03333398091697 10.9801783746043 10.4402323662006
1975 7.98140602133228 7.91921162113096 5.98193416820487
1976 8.35394002354558 -2.93962220927531 12.4922032558497
1977 1.94527537677469 6.89020577634654 11.4208931528198
1978 -0.225140114381081 7.87525689240227 10.0073275450861
1979 -21.1086404123674 14.7987468089684 1.87411033703677
1980 -7.78380102885391 7.77867136615041 -3.0354934170773
1981 -0.0253755044985827 2.12398639638259 -4.37113920120566
1982 -11.7466989654418 13.1510767813236 2.41776786389184
1983 -7.92417616012269 3.14711173064739 -5.83790807906065
1984 -5.92113101778739 -8.49278033366328 -0.775560327833372
1985 -8.15633503106721 -7.32049519403403 1.96452128184011
1986 0.352557541225059 -4.21611047242624 0.810802709346239
1987 -3.60494135185251 -3.13066126906741 -3.91120259093322
1988 2.57156442397386 -3.1219776754402 5.30206429512725
1989 -8.97159060112821 0.994045703697587 2.23234880759797
1990 8.44572376322132 -10.5117158519106 -0.866209644244033
1991 1.24879876394112 -6.40437606639839 -22.4984328785095
1992 2.86311277353211 -22.9096860766481 -16.4392631099788
1993 -5.61338553769814 -5.42705283806897 -17.6812241095592
1994 -4.37160553032046 0.972336719630378 -12.1108453025892
1995 1.73471267987151 -2.11033901791014 -3.43323346804288
1996 -9.03637912325227 7.05796995813794 -3.42501513707223
1997 -8.48027764168748 -4.09029431614736 -3.13410438275183
1998 8.57530080746943 11.1972682152764 5.42567699932318
1999 -16.1523184698774 3.77279566429881 -1.90867678296123
2000 -12.821108623999 -22.8207098180071 -23.5615021345936
2001 9.33116689891671 -24.999474682435 -19.6683385347042
2002 12.932328920312 8.31601038327977 7.93936680243622
2003 13.6342045766559 13.0074447915001 3.28190261301844
2004 19.9564845272614 -18.9782196381143 0.0485243668061778
2005 -16.9513769094074 4.56300268434392 5.92012781610691
2006 5.52484122412861 -1.10738395400572 2.60318692018574
2007 11.5177795206035 -5.6923213889949 -1.66145137456937
2008 9.52013342177853 -3.37717093514169 -6.13706435754221
2009 1.13541885022403 5.46609642153951 4.02885344191004
