"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 11.51 24.7324431383101 24.7606451612903 1.94699529603499 6.22516129032258 1.50325921076706
2 4.1025 5.64285286548732 26.6981740330232 1.75094666042278 7.42569204980843 1.66228185533069
3 4.24 7.65498999312682 29.4089838709677 1.54136077683699 9.85097311827957 1.7886703668059
4 8.255 12.5250507957412 31.4567126436782 1.6743446799124 12.8608735632184 1.68428240554527
5 29.33 26.9187495423372 32.3950472747497 1.4717864487062 15.3042690952911 1.58188709920883
6 119.72 62.6449588697676 30.2425833333333 1.47854330550979 16.1146666666667 0.961719376712436
7 165.664102564103 66.6594664465338 28.2419161841742 1.19925538565906 15.2575875379101 1.05245391206675
8 145.7225 60.2855873727029 28.0461290322581 0.835503255600965 15.0678225806452 0.990114830039558
9 114.0075 72.4485330583559 27.5379166666667 1.20976833446612 14.4866666666667 1.23837546373215
10 38.15 35.3869235590544 27.3890591397849 1.28626360220576 12.105564516129 1.60675154197008
11 9.57 15.2725193126035 26.4558333333333 1.8579582811137 8.716 1.5312235950395
12 6.825 11.6149053220862 25.0686290322581 2.00112524543706 6.83024193548387 1.54395037215394
