"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 11.355 22.3724527270847 23.6427704393771 1.85396900688198 2.76419672652153 2.32845898399484
2 4.365 6.21992456051209 25.3444535529126 1.55452975832357 4.23963021533065 2.1822280401802
3 3.87948717948718 8.38981774744587 28.0298332430146 1.49928132266348 6.71529619805482 2.29527278819707
4 5.76 9.67475700350779 30.7281730769231 1.60079630274152 10.0325320512821 2.0461258479491
5 36.4051282051282 36.5660177927536 32.3547412265154 1.55380370174543 12.7594726062468 2.01424683573848
6 124.4875 66.1459116999334 30.4185391492288 1.88041688329871 14.1560699724924 1.71513929423839
7 181.92 75.3639994311369 27.6244384192312 1.66162737922076 13.4163175647839 1.91143038651239
8 159.4275 68.4513302206346 27.0068421658986 1.40309342504786 13.0031549539171 1.94973971202333
9 112.68 65.5531461820024 26.230032051282 1.2665082764997 12.3182115384615 1.83116194449087
10 41.3125 39.0089482666707 25.8437723499361 1.37954937799313 9.30955078688255 2.27668815678111
11 8.9675 11.3247264641217 24.9505787037037 1.59982067269314 5.45181415343915 2.14686907126036
12 5.605 9.42576800924479 23.8163599472665 1.68682308448459 3.35229287685906 2.86399528016863
