"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 11.67 23.0370515385486 24.6141919671094 1.37776323609202 5.40258934218849 1.57280589433822
2 8.33 15.9718855557235 26.3492395320197 1.23501089845506 6.30781096059113 1.39912031054818
3 6.2475 12.4239220757211 28.9206169553472 1.18523362708591 8.71785575242333 1.09371935992738
4 7.74 9.0207112119406 30.85675 1.7733147752226 11.5606666666667 0.972020306260866
5 43.72 33.2867818533701 31.5504032258064 1.48271463693309 13.7064516129032 0.871337727376908
6 115.787179487179 45.1832187029839 29.0767521367521 1.83895175568966 14.6665811965812 0.662864370583588
7 179.285 61.0128382875066 26.9899059139785 1.40101391771135 13.8394086021505 0.646045830080654
8 178.4575 56.3784278052774 26.8301075268817 1.01329245962017 13.6060887096774 0.64356888521223
9 137.761538461538 76.2537647573948 26.488267020336 1.07401003958385 13.0609608016504 1.38479747705675
10 52.71 44.3270294342125 26.6345967741935 0.911938653262065 10.8597446236559 1.31616351350039
11 9.8225 14.9277660323958 25.981962962963 0.965546833655115 7.6317962962963 1.2750496236156
12 5.6525 9.72738633301848 24.8049892473118 0.87796946830099 5.99297043010753 1.16159863890302
