"anio" "ppAcc" "mTmax" "mTmin"
1970 623.1 27.2821917808219 11.4221917808219
1971 902.7 26.853698630137 11.6958904109589
1972 736.3 27.2534246575342 12.0679452054795
1973 955 25.7906849315068 11.6205479452055
1974 686.8 25.558904109589 11.8547945205479
1975 818.8 25.5561643835616 11.4553424657534
1976 764.9 25.9211538461538 11.6497252747253
1977 698.3 27.5287671232877 11.6068493150685
1978 642.3 27.4326923076923 11.8173076923077
1979 389.3 27.9387362637363 11.7953296703297
1980 602.8 28.058904109589 12.1876712328767
1981 492.6 27.2712328767123 11.9904109589041
1982 481 28.372602739726 12.5972602739726
1983 577.1 27.4945205479452 12
1984 561.5 26.9342465753425 12.3356164383562
1985 600.7 26.5945205479452 12.4027397260274
1986 694.2 26.927397260274 12.1301369863014
1987 583.3 26.9903846153846 12.021978021978
1988 626.6 27.0712328767123 12.4027397260274
1989 553.7 27.0602739726027 12.0150684931507
1990 822.1 26.6545205479452 11.8808219178082
1991 669.8 27.2657534246575 12.0495890410959
1992 762.1 25.7695890410959 12.4027397260274
1993 641.3 26.9931506849315 13.0315068493151
1994 650.2 27.6052054794521 13.746301369863
1995 697.4 27.7753424657534 13.9958904109589
1996 565.9 27.2281420765027 13.1612021857923
1997 460.4 26.5515068493151 12.5479452054795
1998 845.6 27.5808219178082 13.0684931506849
1999 508.5 27.4123287671233 11.8356164383562
2000 498.3 28.4412568306011 12.1254098360656
2001 836.9 27.9271232876712 11.4219178082192
2002 917.5 27.9378531073446 12.1838983050847
2003 1037.8 28.2879656160458 12.0587392550143
2004 974.9 27.4098360655738 10.7478142076503
2005 424 28.7945205479452 12.5232876712329
2006 664.9 27.4931506849315 12.6315068493151
2007 810 26.5816438356164 12.6095890410959
2008 767.9 26.9303278688525 13.0478142076503
2009 684.2 28.3465753424658 14.0123287671233
