20.904743	-102.244507
20.913004	-102.192451
20.921261	-102.138206
20.939104	-102.085754
20.974932	-102.050758
20.985914	-102.051758
21.013857	-102.025528
21.052280	-101.993721
21.068945	-101.991669
21.131441	-101.965210
21.177267	-101.957642
21.210394	-101.915459
21.224844	-101.866402
21.257074	-101.829109
21.290600	-101.786034
21.287376	-101.733780
21.286448	-101.676933
21.306393	-101.629272
21.295481	-101.577614
21.276384	-101.529449
21.254595	-101.483673
21.253693	-101.478088
21.249739	-101.477333
21.206562	-101.469109
21.179682	-101.427025
21.177856	-101.373772
21.192806	-101.325012
21.182795	-101.272354
21.139750	-101.252106
21.123846	-101.199951
21.077112	-101.185387
21.047138	-101.146294
21.013071	-101.111092
20.995798	-101.107994
20.932098	-101.110985
20.889750	-101.083549
20.841017	-101.067589
20.800463	-101.036278
20.759413	-101.009949
20.727583	-101.048233
20.677460	-101.044243
20.637337	-101.071159
20.595018	-101.104462
20.555395	-101.132378
20.506277	-101.143845
20.487579	-101.091988
20.471577	-101.038734
20.466543	-100.964043
20.459545	-100.947388
20.457638	-100.926346
20.453438	-100.912483
20.442150	-100.903709
20.407787	-100.873093
20.389507	-100.855835
20.381912	-100.843872
20.376308	-100.822327
20.372009	-100.811356
20.369211	-100.803780
20.364511	-100.790817
20.361210	-100.777847
20.359301	-100.756912
20.362585	-100.738564
20.361179	-100.722908
20.349895	-100.717018
20.334915	-100.711731
20.317537	-100.701759
20.305748	-100.688797
20.296354	-100.673134
20.296347	-100.656685
20.299135	-100.645218
20.294928	-100.619385
20.296316	-100.601738
20.296709	-100.587875
20.296272	-100.519264
20.301851	-100.495338
20.292955	-100.476685
20.283064	-100.464722
20.271772	-100.446671
20.258583	-100.428314
20.250313	-100.417831
20.249193	-100.421738
20.245502	-100.427818
20.234230	-100.444771
20.233240	-100.463318
20.231853	-100.481071
20.226273	-100.502106
20.214500	-100.521652
20.205626	-100.541397
20.200842	-100.556656
20.202751	-100.581085
20.206553	-100.595947
20.206554	-100.598839
20.202366	-100.608307
20.188198	-100.625656
20.170431	-100.636230
20.139376	-100.628944
20.121008	-100.634727
20.102240	-100.641403
20.074087	-100.649078
20.041639	-100.650078
20.019072	-100.645187
19.997499	-100.636703
19.987616	-100.634712
19.982906	-100.606293
19.983305	-100.604294
19.976213	-100.601006
19.968224	-100.595322
19.950745	-100.581757
19.931862	-100.559013
19.919579	-100.555626
19.914482	-100.561111
19.919582	-100.561409
19.930874	-100.579857
19.940769	-100.599709
19.942678	-100.625137
19.940384	-100.626930
19.929008	-100.640190
19.918636	-100.663727
19.910660	-100.682671
19.917265	-100.711990
19.914879	-100.728943
19.913988	-100.746391
19.918190	-100.761452
19.921097	-100.781296
19.937178	-100.792664
19.956553	-100.801643
19.972628	-100.802139
19.987204	-100.802139
19.982521	-100.819092
19.978430	-100.823784
19.991434	-100.870651
19.993835	-100.878929
19.999033	-100.891693
20.019211	-100.908051
20.057743	-100.895592
20.091087	-100.888512
20.121141	-100.888519
20.142809	-100.889015
20.170071	-100.898491
20.186550	-100.908966
20.189850	-100.916145
20.197842	-100.924919
20.215221	-100.938782
20.225510	-100.944870
20.223616	-100.949753
20.226915	-100.959328
20.226522	-100.972290
20.222729	-100.973289
20.260698	-101.027740
20.296263	-101.063049
20.313963	-101.115402
20.339947	-101.161278
20.319502	-101.207047
20.310444	-101.257301
20.291300	-101.308960
20.252676	-101.337776
20.223948	-101.390121
20.180227	-101.410065
20.137911	-101.441872
20.091877	-101.432892
20.044947	-101.428398
20.043634	-101.400078
20.040768	-101.387009
20.038437	-101.388306
20.023081	-101.426399
20.022709	-101.477554
19.995371	-101.513351
19.967541	-101.565208
19.965273	-101.617561
20.000938	-101.659348
20.019112	-101.660347
20.062431	-101.639908
20.109753	-101.626450
20.152102	-101.654877
20.194050	-101.681702
20.235102	-101.711128
20.283314	-101.685204
20.327557	-101.707649
20.367609	-101.736374
20.404968	-101.771179
20.428257	-101.816956
20.475586	-101.820946
20.526201	-101.810577
20.570843	-101.829529
20.564480	-101.880287
20.548132	-101.933037
20.560944	-101.991577
20.568338	-102.004944
20.594521	-102.047325
20.607328	-102.098381
20.655041	-102.074356
20.701876	-102.087624
20.732649	-102.128014
20.734930	-102.129295
20.763910	-102.145569
20.753752	-102.195930
20.735907	-102.245987
20.767578	-102.285774
20.815809	-102.296654
20.853834	-102.265739
20.904743	-102.244507
