"anio" "ppAcc" "mTmax" "mTmin"
1970 479.7 28.2301369863014 10.6342465753425
1971 571.1 27.5630136986301 10.6805479452055
1972 90.6 27.175 8.20592105263158
1973 841.9 27.4520547945205 10.1254794520548
1974 591.5 27.3665753424658 10.0016438356164
1975 723 26.4665753424658 9.72958904109589
1976 737 26.4895890410959 10.5465753424658
1977 737 26.9657534246575 10.7712328767123
1978 624.8 26.9967123287671 10.6547945205479
1979 464.5 27.4619178082192 10.5287671232877
1980 547.5 27.9616438356164 10.6972602739726
1981 707.6 27.8602739726027 10.6315068493151
1982 419.5 29.2419178082192 11.0205479452055
1983 685.6 28.1561643835616 10.2780821917808
1984 479.1 27.727397260274 9.48493150684932
1985 545.5 27.6547945205479 9.82739726027397
1986 727.3 27.5438356164384 9.8986301369863
1987 157.4 27.502994011976 8.73652694610778
1988 381.4 28.3657534246575 9.98356164383562
1989 477 29.3712328767123 9.66301369863014
1990 531.7 29.0301369863014 10.3178082191781
1991 665.3 29.0616438356164 10.1013698630137
1992 712.8 28.0833333333333 9.70901639344262
1993 630.5 28.8945205479452 9.63287671232877
1994 548.2 29.6 10.4369863013699
1995 650 29.413698630137 10.4082191780822
1996 501.1 29.0610119047619 10.03125
1997 534.5 28.6877437325905 9.23314763231198
1998 725.5 31.251497005988 9.33952095808383
1999 594.5 30.3068493150685 8.50027397260274
2000 373 29.0054644808743 9.43852459016393
2001 793.5 28.9849315068493 9.11780821917808
2002 635 29.0506849315069 9.74602739726027
2003 816 28.8708791208791 9.86950549450549
2004 866.5 28.4918032786885 9.96584699453552
2005 345 29.3808219178082 9.91150684931507
2006 639 29.0561643835616 9.75123287671233
2007 760.5 28.8945205479452 10.1005479452055
2008 707.5 28.8920765027322 9.85409836065574
2009 510 29.1497005988024 10.6799401197605
